Timestamp,Device ID,Device Type,Location,CPU %,RAM %,Temperature (°C),Signal (dBm),Uptime (s),Is Anomaly,Hour,Date,Weekday,Signal Quality,Temp Status,CPU Status
2026-05-25 09:46:03.718141,device_007,sensor,warehouse_a,4.7,40.5,40.21,-70,19020,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:46:03.718141,device_008,gateway,loading_bay,17.3,59.2,61.41,-58,19020,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:46:03.718141,device_009,sensor,office_block,9.1,36.1,41.84,-60,19020,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:46:03.718141,device_010,camera,warehouse_a,67.6,72.2,62.94,-51,19020,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:46:03.718141,device_011,camera,factory_floor_1,65.4,69.4,60.41,-62,19020,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:46:03.718141,device_012,camera,server_room,64.0,72.4,64.4,-57,19020,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:46:03.718141,device_013,sensor,factory_floor_2,1.0,35.8,43.97,-67,19020,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:46:03.718141,device_014,controller,server_room,17.9,49.5,46.83,-52,19020,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:46:03.718141,device_015,sensor,loading_bay,12.7,36.6,39.68,-60,19020,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:47:03.718141,device_001,gateway,warehouse_a,23.1,52.5,47.86,-59,18960,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:47:03.718141,device_002,camera,factory_floor_2,69.3,72.1,63.86,-62,18960,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:47:03.718141,device_003,sensor,warehouse_b,11.6,32.4,43.55,-65,18960,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:47:03.718141,device_004,camera,warehouse_b,67.2,73.0,63.4,-65,18960,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:47:03.718141,device_005,gateway,warehouse_a,33.9,56.4,54.12,-56,18960,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:47:03.718141,device_006,sensor,factory_floor_2,13.4,31.5,41.92,-61,18960,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:47:03.718141,device_007,sensor,warehouse_a,7.2,32.3,39.77,-56,18960,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:47:03.718141,device_008,gateway,loading_bay,27.3,53.8,49.62,-56,18960,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:47:03.718141,device_009,sensor,office_block,1.0,35.0,42.64,-55,18960,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:47:03.718141,device_010,camera,warehouse_a,60.9,73.8,62.98,-60,18960,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:47:03.718141,device_011,camera,factory_floor_1,57.0,66.9,58.71,-52,18960,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:47:03.718141,device_012,camera,server_room,60.3,69.2,63.49,-57,18960,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:47:03.718141,device_013,sensor,factory_floor_2,6.7,37.5,35.99,-54,18960,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:47:03.718141,device_014,controller,server_room,11.8,46.1,48.18,-63,18960,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:47:03.718141,device_015,sensor,loading_bay,14.8,22.9,38.07,-66,18960,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:48:03.718141,device_001,gateway,warehouse_a,28.9,60.0,57.4,-62,18900,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:48:03.718141,device_002,camera,factory_floor_2,66.0,73.2,59.53,-55,18900,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:48:03.718141,device_003,sensor,warehouse_b,3.1,37.0,43.43,-67,18900,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:48:03.718141,device_004,camera,warehouse_b,70.3,71.6,69.28,-50,18900,False,9,2026-05-25,Monday,Excellent,Normal,High
2026-05-25 09:48:03.718141,device_005,gateway,warehouse_a,25.5,47.9,51.92,-54,18900,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:48:03.718141,device_006,sensor,factory_floor_2,4.5,32.9,40.77,-65,18900,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:48:03.718141,device_007,sensor,warehouse_a,8.8,39.5,39.53,-54,18900,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:48:03.718141,device_008,gateway,loading_bay,28.0,53.7,51.97,-50,18900,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:48:03.718141,device_009,sensor,office_block,8.8,31.5,44.48,-63,18900,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:48:03.718141,device_010,camera,warehouse_a,61.7,64.6,60.09,-55,18900,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:48:03.718141,device_011,camera,factory_floor_1,60.9,73.5,59.57,-53,18900,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:48:03.718141,device_012,camera,server_room,66.3,73.4,61.58,-50,18900,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:48:03.718141,device_013,sensor,factory_floor_2,7.3,34.6,43.17,-58,18900,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:48:03.718141,device_014,controller,server_room,19.3,35.2,46.25,-57,18900,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:48:03.718141,device_015,sensor,loading_bay,7.3,38.7,46.27,-60,18900,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:49:03.718141,device_001,gateway,warehouse_a,32.8,55.4,55.71,-53,18840,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:49:03.718141,device_002,camera,factory_floor_2,66.0,68.7,59.15,-62,18840,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:49:03.718141,device_003,sensor,warehouse_b,11.1,34.4,45.61,-55,18840,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:49:03.718141,device_004,camera,warehouse_b,62.7,72.4,61.0,-62,18840,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:49:03.718141,device_005,gateway,warehouse_a,20.8,52.8,45.11,-48,18840,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:49:03.718141,device_006,sensor,factory_floor_2,1.9,34.4,40.48,-70,18840,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:49:03.718141,device_007,sensor,warehouse_a,5.7,36.3,46.36,-70,18840,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:49:03.718141,device_008,gateway,loading_bay,29.5,50.4,53.87,-59,18840,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:49:03.718141,device_009,sensor,office_block,13.2,37.7,41.77,-54,18840,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:49:03.718141,device_010,camera,warehouse_a,59.6,73.3,56.34,-57,18840,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:49:03.718141,device_011,camera,factory_floor_1,66.9,66.5,58.29,-63,18840,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:49:03.718141,device_012,camera,server_room,70.6,76.6,57.43,-53,18840,False,9,2026-05-25,Monday,Excellent,Normal,High
2026-05-25 09:49:03.718141,device_013,sensor,factory_floor_2,3.5,33.7,43.92,-56,18840,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:49:03.718141,device_014,controller,server_room,21.0,44.3,46.37,-53,18840,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:49:03.718141,device_015,sensor,loading_bay,8.2,38.0,38.99,-70,18840,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:50:03.718141,device_001,gateway,warehouse_a,25.4,51.0,51.31,-56,18780,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:50:03.718141,device_002,camera,factory_floor_2,52.2,79.7,60.43,-57,18780,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:50:03.718141,device_003,sensor,warehouse_b,11.9,33.9,41.94,-59,18780,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:50:03.718141,device_004,camera,warehouse_b,65.1,65.3,62.64,-53,18780,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:50:03.718141,device_005,gateway,warehouse_a,33.6,57.9,54.15,-61,18780,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:50:03.718141,device_006,sensor,factory_floor_2,10.2,37.7,42.06,-59,18780,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:50:03.718141,device_007,sensor,warehouse_a,11.0,32.7,40.94,-54,18780,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:50:03.718141,device_008,gateway,loading_bay,28.5,50.0,56.65,-47,18780,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:50:03.718141,device_009,sensor,office_block,1.0,35.2,42.49,-58,18780,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:50:03.718141,device_010,camera,warehouse_a,65.9,69.1,61.73,-65,18780,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:50:03.718141,device_011,camera,factory_floor_1,72.4,66.7,56.2,-55,18780,False,9,2026-05-25,Monday,Excellent,Normal,High
2026-05-25 09:50:03.718141,device_012,camera,server_room,64.5,69.3,56.07,-66,18780,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:50:03.718141,device_013,sensor,factory_floor_2,16.3,35.9,42.06,-68,18780,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:50:03.718141,device_014,controller,server_room,11.7,43.5,46.15,-65,18780,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:50:03.718141,device_015,sensor,loading_bay,6.4,37.2,45.84,-60,18780,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:51:03.718141,device_001,gateway,warehouse_a,22.4,57.0,52.74,-52,18720,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:51:03.718141,device_002,camera,factory_floor_2,70.7,65.9,65.74,-61,18720,False,9,2026-05-25,Monday,Good,Normal,High
2026-05-25 09:51:03.718141,device_003,sensor,warehouse_b,3.9,34.1,38.23,-56,18720,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:51:03.718141,device_004,camera,warehouse_b,67.3,69.7,63.96,-51,18720,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:51:03.718141,device_005,gateway,warehouse_a,26.4,51.7,52.46,-59,18720,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:51:03.718141,device_006,sensor,factory_floor_2,18.4,35.7,37.18,-56,18720,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:51:03.718141,device_007,sensor,warehouse_a,18.1,34.2,42.02,-64,18720,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:51:03.718141,device_008,gateway,loading_bay,26.2,60.5,51.46,-57,18720,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:51:03.718141,device_009,sensor,office_block,1.0,29.3,46.6,-60,18720,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:51:03.718141,device_010,camera,warehouse_a,63.7,72.4,59.71,-50,18720,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:51:03.718141,device_011,camera,factory_floor_1,57.0,78.1,62.39,-51,18720,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:51:03.718141,device_012,camera,server_room,58.2,67.4,61.57,-60,18720,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:51:03.718141,device_013,sensor,factory_floor_2,10.1,32.4,42.06,-69,18720,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:51:03.718141,device_014,controller,server_room,20.4,44.2,53.41,-58,18720,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:51:03.718141,device_015,sensor,loading_bay,11.6,31.2,38.12,-59,18720,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:52:03.718141,device_001,gateway,warehouse_a,30.4,56.4,56.45,-51,18660,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:52:03.718141,device_002,camera,factory_floor_2,63.4,65.0,61.0,-54,18660,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:52:03.718141,device_003,sensor,warehouse_b,11.0,33.2,44.65,-65,18660,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:52:03.718141,device_004,camera,warehouse_b,62.6,68.3,61.8,-51,18660,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:52:03.718141,device_005,gateway,warehouse_a,27.7,54.0,58.3,-47,18660,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:52:03.718141,device_006,sensor,factory_floor_2,6.2,38.0,40.06,-68,18660,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:52:03.718141,device_007,sensor,warehouse_a,7.1,40.3,40.05,-68,18660,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:52:03.718141,device_008,gateway,loading_bay,35.1,47.5,50.2,-58,18660,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:52:03.718141,device_009,sensor,office_block,13.0,38.2,39.95,-60,18660,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:52:03.718141,device_010,camera,warehouse_a,55.1,65.2,63.68,-56,18660,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:52:03.718141,device_011,camera,factory_floor_1,68.7,66.2,61.04,-57,18660,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:52:03.718141,device_012,camera,server_room,63.0,70.4,63.06,-53,18660,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:52:03.718141,device_013,sensor,factory_floor_2,10.9,28.7,47.93,-56,18660,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:52:03.718141,device_014,controller,server_room,26.1,41.4,48.31,-67,18660,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:52:03.718141,device_015,sensor,loading_bay,1.3,38.7,41.43,-59,18660,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:53:03.718141,device_001,gateway,warehouse_a,27.4,49.2,56.53,-50,18600,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:53:03.718141,device_002,camera,factory_floor_2,64.9,71.5,57.24,-65,18600,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:53:03.718141,device_003,sensor,warehouse_b,12.4,24.6,40.74,-58,18600,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:53:03.718141,device_004,camera,warehouse_b,66.0,71.6,62.31,-61,18600,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:53:03.718141,device_005,gateway,warehouse_a,34.2,57.7,48.79,-59,18600,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:53:03.718141,device_006,sensor,factory_floor_2,14.0,36.3,36.66,-56,18600,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:53:03.718141,device_007,sensor,warehouse_a,5.5,36.4,41.76,-68,18600,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:53:03.718141,device_008,gateway,loading_bay,25.6,55.1,49.97,-52,18600,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:53:03.718141,device_009,sensor,office_block,2.6,37.7,38.74,-69,18600,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:53:03.718141,device_010,camera,warehouse_a,59.3,71.9,63.0,-52,18600,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:53:03.718141,device_011,camera,factory_floor_1,56.4,74.8,58.97,-55,18600,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:53:03.718141,device_012,camera,server_room,60.1,71.8,59.61,-64,18600,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:53:03.718141,device_013,sensor,factory_floor_2,11.9,32.6,41.25,-54,18600,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:53:03.718141,device_014,controller,server_room,25.1,48.9,53.22,-58,18600,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:53:03.718141,device_015,sensor,loading_bay,8.4,31.7,39.58,-63,18600,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:54:03.718141,device_001,gateway,warehouse_a,30.6,60.6,53.26,-63,18540,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:54:03.718141,device_002,camera,factory_floor_2,68.3,74.2,56.49,-51,18540,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:54:03.718141,device_003,sensor,warehouse_b,3.0,36.0,40.85,-67,18540,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:54:03.718141,device_004,camera,warehouse_b,75.0,72.4,70.33,-58,18540,False,9,2026-05-25,Monday,Excellent,Warning,High
2026-05-25 09:54:03.718141,device_005,gateway,warehouse_a,27.1,58.6,53.6,-57,18540,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:54:03.718141,device_006,sensor,factory_floor_2,6.4,35.9,47.39,-61,18540,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:54:03.718141,device_007,sensor,warehouse_a,10.5,36.7,44.0,-55,18540,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:54:03.718141,device_008,gateway,loading_bay,32.2,52.8,50.15,-59,18540,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:54:03.718141,device_009,sensor,office_block,2.5,38.1,43.32,-56,18540,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:54:03.718141,device_010,camera,warehouse_a,67.3,70.0,66.02,-52,18540,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:54:03.718141,device_011,camera,factory_floor_1,68.3,68.5,57.72,-56,18540,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:54:03.718141,device_012,camera,server_room,68.5,68.8,63.55,-64,18540,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:54:03.718141,device_013,sensor,factory_floor_2,7.6,33.6,37.45,-61,18540,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:54:03.718141,device_014,controller,server_room,22.5,47.0,49.73,-63,18540,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:54:03.718141,device_015,sensor,loading_bay,8.2,32.4,42.02,-65,18540,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:55:03.718141,device_001,gateway,warehouse_a,31.5,57.0,53.26,-47,18480,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:55:03.718141,device_002,camera,factory_floor_2,62.4,74.4,54.54,-60,18480,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:55:03.718141,device_003,sensor,warehouse_b,5.6,37.8,39.41,-63,18480,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:55:03.718141,device_004,camera,warehouse_b,63.0,72.5,64.18,-66,18480,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:55:03.718141,device_005,gateway,warehouse_a,31.4,59.8,47.9,-52,18480,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:55:03.718141,device_006,sensor,factory_floor_2,9.3,35.6,40.89,-66,18480,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:55:03.718141,device_007,sensor,warehouse_a,1.0,30.9,43.23,-68,18480,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:55:03.718141,device_008,gateway,loading_bay,21.2,59.5,47.43,-51,18480,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:55:03.718141,device_009,sensor,office_block,4.9,32.9,46.6,-55,18480,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:55:03.718141,device_010,camera,warehouse_a,56.5,74.9,57.65,-53,18480,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:55:03.718141,device_011,camera,factory_floor_1,64.2,70.6,59.36,-64,18480,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:55:03.718141,device_012,camera,server_room,67.5,75.8,64.35,-56,18480,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:55:03.718141,device_013,sensor,factory_floor_2,6.2,33.3,38.02,-56,18480,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:55:03.718141,device_014,controller,server_room,19.3,41.2,45.11,-52,18480,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:55:03.718141,device_015,sensor,loading_bay,9.7,35.1,41.85,-65,18480,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:56:03.718141,device_001,gateway,warehouse_a,24.2,51.3,51.31,-59,18420,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:56:03.718141,device_002,camera,factory_floor_2,69.5,62.6,64.11,-65,18420,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:56:03.718141,device_003,sensor,warehouse_b,3.4,32.4,37.51,-54,18420,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:56:03.718141,device_004,camera,warehouse_b,64.6,66.3,56.65,-61,18420,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:56:03.718141,device_005,gateway,warehouse_a,23.0,55.3,52.62,-56,18420,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:56:03.718141,device_006,sensor,factory_floor_2,4.4,32.8,42.53,-54,18420,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:56:03.718141,device_007,sensor,warehouse_a,6.6,40.4,47.02,-68,18420,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:56:03.718141,device_008,gateway,loading_bay,21.5,58.2,54.49,-55,18420,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:56:03.718141,device_009,sensor,office_block,2.3,41.2,44.46,-61,18420,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:56:03.718141,device_010,camera,warehouse_a,59.4,74.1,58.25,-64,18420,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:56:03.718141,device_011,camera,factory_floor_1,66.4,71.4,62.65,-61,18420,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:56:03.718141,device_012,camera,server_room,67.0,74.2,57.02,-62,18420,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:56:03.718141,device_013,sensor,factory_floor_2,13.8,34.8,41.31,-60,18420,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:56:03.718141,device_014,controller,server_room,10.3,47.3,49.54,-67,18420,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:56:03.718141,device_015,sensor,loading_bay,7.7,33.7,45.37,-70,18420,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:57:03.718141,device_001,gateway,warehouse_a,30.8,54.9,48.94,-55,18360,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:57:03.718141,device_002,camera,factory_floor_2,64.1,68.5,61.68,-53,18360,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:57:03.718141,device_003,sensor,warehouse_b,7.3,33.3,44.48,-70,18360,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:57:03.718141,device_004,camera,warehouse_b,57.0,75.5,66.25,-57,18360,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:57:03.718141,device_005,gateway,warehouse_a,21.5,53.0,54.07,-54,18360,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:57:03.718141,device_006,sensor,factory_floor_2,9.3,34.1,42.88,-58,18360,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:57:03.718141,device_007,sensor,warehouse_a,4.1,31.3,39.93,-68,18360,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:57:03.718141,device_008,gateway,loading_bay,23.8,52.1,51.8,-58,18360,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:57:03.718141,device_009,sensor,office_block,11.4,32.7,46.46,-55,18360,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:57:03.718141,device_010,camera,warehouse_a,66.2,71.9,62.5,-56,18360,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:57:03.718141,device_011,camera,factory_floor_1,65.4,71.9,63.23,-56,18360,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:57:03.718141,device_012,camera,server_room,58.8,73.5,63.61,-56,18360,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:57:03.718141,device_013,sensor,factory_floor_2,4.2,37.7,42.11,-59,18360,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:57:03.718141,device_014,controller,server_room,17.0,54.5,51.22,-64,18360,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:57:03.718141,device_015,sensor,loading_bay,4.1,36.2,37.86,-54,18360,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:58:03.718141,device_001,gateway,warehouse_a,31.6,60.8,51.31,-53,18300,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:58:03.718141,device_002,camera,factory_floor_2,58.3,67.6,63.08,-63,18300,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:58:03.718141,device_003,sensor,warehouse_b,16.6,31.9,47.98,-63,18300,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:58:03.718141,device_004,camera,warehouse_b,62.3,68.5,63.58,-65,18300,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:58:03.718141,device_005,gateway,warehouse_a,27.8,47.3,52.08,-51,18300,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:58:03.718141,device_006,sensor,factory_floor_2,7.9,33.0,39.93,-57,18300,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:58:03.718141,device_007,sensor,warehouse_a,15.2,38.3,38.23,-65,18300,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:58:03.718141,device_008,gateway,loading_bay,26.6,58.2,51.16,-53,18300,False,9,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 09:58:03.718141,device_009,sensor,office_block,9.7,38.9,43.71,-65,18300,False,9,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 09:58:03.718141,device_010,camera,warehouse_a,63.3,65.7,59.16,-50,18300,False,9,2026-05-25,Monday,Excellent,Normal,Normal
